protocol,policy,seed,step,expected_level,reward,cumulative_reward,successful_event,cumulative_complexity,cumulative_exponential_complexity,complexity_unique,task_level_max,inventory,health,hunger
controlled,craft_plank,3,1,3,0.003000000026077032,24.006002166774124,,9.0,12.0,12.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_plank,3,2,3,0.003000000026077032,24.0090021668002,,9.0,12.0,12.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_plank,3,3,3,0.003000000026077032,24.012002166826278,,9.0,12.0,12.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_plank,3,4,3,0.003000000026077032,24.015002166852355,,9.0,12.0,12.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_plank,3,5,3,0.003000000026077032,24.018002166878432,,9.0,12.0,12.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_plank,3,6,3,0.003000000026077032,24.02100216690451,,9.0,12.0,12.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_plank,3,7,3,0.003000000026077032,24.024002166930586,,9.0,12.0,12.0,3,"[[0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,1,0,4,48.00299835205078,48.00299835205078,craft_stick:3,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,1,1,4,0.003000000026077032,48.00599835207686,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,1,2,4,0.003000000026077032,48.008998352102935,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,1,3,4,0.003000000026077032,48.01199835212901,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,1,4,4,0.003000000026077032,48.01499835215509,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,1,5,4,0.003000000026077032,48.017998352181166,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,1,6,4,0.003000000026077032,48.02099835220724,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,1,7,4,0.003000000026077032,48.02399835223332,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,2,0,4,48.00299835205078,48.00299835205078,craft_stick:3,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,2,1,4,0.003000000026077032,48.00599835207686,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,2,2,4,0.003000000026077032,48.008998352102935,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,2,3,4,0.003000000026077032,48.01199835212901,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,2,4,4,0.003000000026077032,48.01499835215509,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,2,5,4,0.003000000026077032,48.017998352181166,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,2,6,4,0.003000000026077032,48.02099835220724,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,2,7,4,0.003000000026077032,48.02399835223332,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,3,0,4,48.00299835205078,48.00299835205078,craft_stick:3,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,3,1,4,0.003000000026077032,48.00599835207686,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,3,2,4,0.003000000026077032,48.008998352102935,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,3,3,4,0.003000000026077032,48.01199835212901,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,3,4,4,0.003000000026077032,48.01499835215509,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,3,5,4,0.003000000026077032,48.017998352181166,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,3,6,4,0.003000000026077032,48.02099835220724,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stick,3,7,4,0.003000000026077032,48.02399835223332,,12.0,24.0,24.0,4,"[[0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,1,0,5,192.00299072265625,192.00299072265625,"craft_wood_tool:3,tool_equipped:3",15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,1,1,5,0.003000000026077032,192.00599072268233,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,1,2,5,0.003000000026077032,192.0089907227084,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,1,3,5,0.003000000026077032,192.01199072273448,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,1,4,5,0.003000000026077032,192.01499072276056,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,1,5,5,0.003000000026077032,192.01799072278664,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,1,6,5,0.003000000026077032,192.0209907228127,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,1,7,5,0.003000000026077032,192.0239907228388,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,2,0,5,192.00299072265625,192.00299072265625,"craft_wood_tool:3,tool_equipped:3",15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,2,1,5,0.003000000026077032,192.00599072268233,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,2,2,5,0.003000000026077032,192.0089907227084,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,2,3,5,0.003000000026077032,192.01199072273448,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,2,4,5,0.003000000026077032,192.01499072276056,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,2,5,5,0.003000000026077032,192.01799072278664,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,2,6,5,0.003000000026077032,192.0209907228127,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,2,7,5,0.003000000026077032,192.0239907228388,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,3,0,5,192.00299072265625,192.00299072265625,"craft_wood_tool:3,tool_equipped:3",15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,3,1,5,0.003000000026077032,192.00599072268233,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,3,2,5,0.003000000026077032,192.0089907227084,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,3,3,5,0.003000000026077032,192.01199072273448,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,3,4,5,0.003000000026077032,192.01499072276056,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,3,5,5,0.003000000026077032,192.01799072278664,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,3,6,5,0.003000000026077032,192.0209907228127,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_wood_tool,3,7,5,0.003000000026077032,192.0239907228388,,15.0,48.0,48.0,5,"[[0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,1,0,6,384.0030212402344,384.0030212402344,harvest_stone:3,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,1,1,6,0.003000000026077032,384.00602124026045,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,1,2,6,0.003000000026077032,384.00902124028653,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,1,3,6,0.003000000026077032,384.0120212403126,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,1,4,6,0.003000000026077032,384.0150212403387,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,1,5,6,0.003000000026077032,384.01802124036476,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,1,6,6,0.003000000026077032,384.02102124039084,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,1,7,6,0.003000000026077032,384.0240212404169,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,2,0,6,384.0030212402344,384.0030212402344,harvest_stone:3,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,2,1,6,0.003000000026077032,384.00602124026045,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,2,2,6,0.003000000026077032,384.00902124028653,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,2,3,6,0.003000000026077032,384.0120212403126,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,2,4,6,0.003000000026077032,384.0150212403387,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,2,5,6,0.003000000026077032,384.01802124036476,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,2,6,6,0.003000000026077032,384.02102124039084,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,2,7,6,0.003000000026077032,384.0240212404169,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,3,0,6,384.0030212402344,384.0030212402344,harvest_stone:3,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,3,1,6,0.003000000026077032,384.00602124026045,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,3,2,6,0.003000000026077032,384.00902124028653,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,3,3,6,0.003000000026077032,384.0120212403126,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,3,4,6,0.003000000026077032,384.0150212403387,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,3,5,6,0.003000000026077032,384.01802124036476,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,3,6,6,0.003000000026077032,384.02102124039084,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,harvest_stone,3,7,6,0.003000000026077032,384.0240212404169,,18.0,96.0,96.0,6,"[[0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stone_tool,1,0,7,1536.0029296875,1536.0029296875,"craft_stone_tool:3,tool_equipped:3",21.0,192.0,192.0,7,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stone_tool,1,1,7,0.003000000026077032,1536.005929687526,,21.0,192.0,192.0,7,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stone_tool,1,2,7,0.003000000026077032,1536.0089296875522,,21.0,192.0,192.0,7,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stone_tool,1,3,7,0.003000000026077032,1536.0119296875782,,21.0,192.0,192.0,7,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stone_tool,1,4,7,0.003000000026077032,1536.0149296876043,,21.0,192.0,192.0,7,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stone_tool,1,5,7,0.003000000026077032,1536.0179296876304,,21.0,192.0,192.0,7,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stone_tool,1,6,7,0.003000000026077032,1536.0209296876565,,21.0,192.0,192.0,7,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stone_tool,1,7,7,0.003000000026077032,1536.0239296876825,,21.0,192.0,192.0,7,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
controlled,craft_stone_tool,2,0,7,1536.0029296875,1536.0029296875,"craft_stone_tool:3,tool_equipped:3",21.0,192.0,192.0,7,"[[0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0]]","[20, 20, 20]","[20, 20, 20]"
